cxorzqix	0.00212926341416582
rtledujy	0.00129871885173409
hejxlqrt	0.00573128888947967
kavwcfmu	3.54587299894723e-05
fatcfvpk	0.00723990686470467
bpplofjm	0.0041596511618454
posryrwj	0.0117680238680073
bvpnukag	0.00404497449067731
lbelzpbs	0.0062178236771778
gribnjjy	0.0109197239989149
stkfzrxm	0.00514831697438371
inbikasp	0.00284453578841593
cdxltwqx	0.00878268364294129
nvgiglpg	0.014784030751736
fmaafgvi	0.00204418798526165
qtyafvix	0.0137826948872999
erhbdnlg	0.00187229855731789
ulesdghl	0.00316583831999121
ebheqjpk	0.00266386141319316
gsmutwgq	0.00193798388627551
hfjbohcn	0.00723777956971534
kvanptal	0.00527843140542493
hsbfrqwc	0.00546974392745142
ruiquets	0.00168512464647176
veourctx	0.00180094566860724
nnshafed	0.00172147543036827
irohhwfg	0.00243495609454943
ivxoaqvg	0.000906434346262496
wnddbfsg	0.000226736591764822
osegqybm	0.00057255386567979
lrjysmbk	0.000139930203234663
sakueadt	0.00131143263623671
dhmytfyl	0.00102515492571535
fcctcaro	0.00722697313689681
bvggwzqp	0.0111959052719189
ajtczmtc	0.00214380561744269
dklpprvj	0.000723659838801874
scvfioku	0.00874660366923869
egrqonlm	0.000188777762207543
hpzlpxzg	0.000962056196345939
ntdwlyyu	0.00496070367855473
ygedcrzi	0.00182670850712668
fswersgr	0.00622626521429683
kndcdnkp	0.000674263651837786
qaoatkzw	0.003087492612335
krwmiegb	0.00855596722752998
rxpjkrob	0.00261830406705972
twtxssyg	0.013091523141205
qyalrqha	0.00503801619670401
ixmclekj	0.00107631312343053
tdfpaezp	0.0010257675376158
hvjrkgvn	0.00955381062591057
kqznhktp	0.00400096482424042
nuqwzjqi	0.000819740767639069
xjoydjkd	0.00395214578889989
zqcetrfj	0.00319829249514583
amhehfow	1.88587714546712e-05
sxmtlzlw	0.00663259259665281
qrrwjspo	0.00712841972374552
szhtpjyv	0.00156278271170568
verttiuu	0.00188167145628583
cxoftctg	0.00106191765565093
htuvrriy	0.00364447520438559
xqfvyctk	0.00449839948971503
kuipdodd	0.000411362629861999
gdqunmio	0.00264740859722539
sjyqvgwo	0.000428065184436695
rqgdglno	0.00175138550652958
aylkedwc	0.0119582316725472
ikutiphu	0.00576611726594471
qegytrys	0.018424201625129
zjfehspd	0.00139828990383295
hdbfrnha	0.00293768717793717
ssrktoar	0.000223708711653422
wcnhypxx	0.000694563090736388
egdyjbri	0.00107871204886407
stfwtrsa	0.00293697893838925
yaqvpcri	0.00303605758519147
irdnmbpc	0.0048176606001274
wtnecrbu	0.00459253359839141
lsijbdpo	0.00285817743547033
emvfrril	0.00422099180331
lmzuxenv	0.00898921604201908
ahpqjvoy	0.000549047186779937
mbpcgqyi	0.0139713446598273
cbutcdlm	0.00210694004038603
aybiktvj	0.00482170683266502
yhjoghiv	0.0024614271271427
umlwokvi	0.0012906962733002
pqxekaan	0.00585376668463907
xzdhqifz	0.00518329508250998
xpncwfyz	0.00616017953348638
hpuoygat	0.00626962514542393
ghvjpnkn	0.00674336788737429
elmvmqfx	0.00298649404059306
ewtkqwqc	0.00278733029070604
tmmjvjvw	0.0143408324546755
mxzsltag	0.00367522668308852
barlvanl	0.00468990081850378
